0_60_time,year,manufacturer,model
7.8,2013,TOYOTA,TOYOTA TACOMA LIMITED DOUBLE CAB 4X4
8.8,2014,TOYOTA,TOYOTA TACOMA REGULAR CAB 4X4
7.5,2015,TOYOTA,TOYOTA TACOMA TRD PRO DOUBLE CAB 4X4
7.6,2016,TOYOTA,TOYOTA TACOMA TRD OFF-ROAD DOUBLE CAB 4X4
7.9,2016,TOYOTA,TOYOTA TACOMA LIMITED DOUBLE CAB 4X4
7.3,2016,TOYOTA,TOYOTA TACOMA TRD OFF-ROAD DOUBLE CAB 4X4 (MANUAL)
6.8,2016,TOYOTA,TOYOTA TACOMA SR5 V6 DOUBLE CAB
7.7,2017,TOYOTA,TOYOTA TACOMA TRD PRO DOUBLE CAB 4X4
7.6,2018,TOYOTA,TOYOTA TACOMA TRD OFF-ROAD DOUBLE CAB 4X4
7.7,2019,TOYOTA,TOYOTA TACOMA TRD PRO DOUBLE CAB 4X4
14.8,1980,TOYOTA,TOYOTA TERCEL SR5 BLACK PACKAGE SEDAN
16.4,1983,TOYOTA,TOYOTA TERCEL 4WD WAGON
11.2,1987,TOYOTA,TOYOTA TERCEL DX COUPE
11.1,1991,TOYOTA,TOYOTA TERCEL LE SEDAN
11.2,1995,TOYOTA,TOYOTA TERCEL DX SEDAN
10.4,1995,TOYOTA,TOYOTA TERCEL DX COUPE
25.9,1958,TOYOTA,TOYOTA TOYOPET CROWN
20.7,1961,TOYOTA,TOYOTA TOYOPET TIARA
7.8,2000,TOYOTA,TOYOTA TUNDRA SR5 ACCESS CAB
8.9,2000,TOYOTA,TOYOTA TUNDRA STANDARD CAB
8.3,2002,TOYOTA,TOYOTA TUNDRA LIMITED TRD ACCESS CAB 4X4
8.0,2003,TOYOTA,TOYOTA TUNDRA SR5 STEPSIDE ACCESS CAB 4X4
9.1,2004,TOYOTA,TOYOTA TUNDRA LIMITED V8 DOUBLE CAB 4X4
6.0,2007,TOYOTA,TOYOTA TUNDRA SR5 5.7L DOUBLE CAB 4X4
6.0,2007,TOYOTA,TOYOTA TUNDRA LIMITED 5.7L DOUBLE CAB 4X4
4.4,2008,TOYOTA,TOYOTA TUNDRA SR5 TRD SUPERCHARGED 5.7L REGULAR CAB
6.5,2009,TOYOTA,TOYOTA TUNDRA LIMITED CREWMAX CAB 4X4
7.4,2010,TOYOTA,TOYOTA TUNDRA SR5 4.6L DOUBLE CAB 4X4
6.4,2014,TOYOTA,TOYOTA TUNDRA LIMITED CREWMAX CAB 4X4
6.5,2014,TOYOTA,TOYOTA TUNDRA 1794 EDITION CREWMAX CAB 4X4
6.7,2014,TOYOTA,TOYOTA TUNDRA PLATINUM CREWMAX CAB 4X4
6.6,2015,TOYOTA,TOYOTA TUNDRA TRD PRO CREWMAX CAB 4X4
6.4,2017,TOYOTA,TOYOTA TUNDRA SR5 CREWMAX 4X4
6.5,2018,TOYOTA,TOYOTA TUNDRA LIMITED TRD OFF-ROAD DOUBLE CAB 4X4
6.4,2020,TOYOTA,TOYOTA TUNDRA TRD PRO CREWMAX 4X4
5.7,2022,TOYOTA,TOYOTA TUNDRA TRD PRO CREWMAX 4X4
6.2,2022,TOYOTA,TOYOTA TUNDRA LIMITED TRD CREWMAX 4X4
12.1,2009,TOYOTA,TOYOTA URBAN CRUISER 1.3
6.5,2009,TOYOTA,TOYOTA VENZA V6
8.4,2009,TOYOTA,TOYOTA VENZA
6.7,2014,TOYOTA,TOYOTA VENZA LIMITED V6 AWD
7.6,2021,TOYOTA,TOYOTA VENZA HYBRID LIMITED
8.5,2006,TOYOTA,TOYOTA VERSO T180 2.2 D-4D DIESEL
9.1,2007,TOYOTA,TOYOTA VERSO SR 2.2 D-4D DIESEL
12.3,2008,TOYOTA,TOYOTA VERSO T2 1.6
10.9,2009,TOYOTA,TOYOTA VERSO TR 2.0 D-4D DIESEL
10.1,2010,TOYOTA,TOYOTA VERSO TR 1.8
13.2,2011,TOYOTA,TOYOTA VERSO S
12.9,2012,TOYOTA,TOYOTA VERSO T SPIRIT
10.9,2013,TOYOTA,TOYOTA VERSO ICON 2.0 D-4D DIESEL
12.3,2014,TOYOTA,TOYOTA VERSO EXCEL 1.6 D-4D DIESEL
12.3,2017,TOYOTA,TOYOTA VERSO DESIGN 1.6D DIESEL
9.9,2007,TOYOTA,TOYOTA YARIS S
8.9,2007,TOYOTA,TOYOTA YARIS S (MANUAL)
10.1,2009,TOYOTA,TOYOTA YARIS S HATCHBACK
10.1,2010,TOYOTA,TOYOTA YARIS S HATCHBACK
11.5,2011,TOYOTA,TOYOTA YARIS 1.33 TR HATCHBACK
8.8,2012,TOYOTA,TOYOTA YARIS SE HATCHBACK (MANUAL)
10.9,2012,TOYOTA,TOYOTA YARIS HYBRID
10.5,2012,TOYOTA,TOYOTA YARIS SE HATCHBACK
10.4,2013,TOYOTA,TOYOTA YARIS LE HATCHBACK
10.0,2015,TOYOTA,TOYOTA YARIS L
8.9,2015,TOYOTA,TOYOTA YARIS SE HATCHBACK (MANUAL)
10.2,2015,TOYOTA,TOYOTA YARIS SE HATCHBACK
10.2,2016,TOYOTA,TOYOTA YARIS LE HATCHBACK
11.3,2016,TOYOTA,TOYOTA YARIS 1.33 DESIGN HATCHBACK
8.7,2017,TOYOTA,TOYOTA YARIS IA
9.6,2019,TOYOTA,TOYOTA YARIS XLE
9.4,2020,TOYOTA,TOYOTA YARIS XLE HATCHBACK
10.2,2020,TOYOTA,TOYOTA YARIS HYBRID
