0_60_time,year,manufacturer,model
8.9,1976,FORD,FORD MUSTANG II COBRA
4.1,1976,FORD,KEMP MUSTANG COBRA II RACE CAR
11.2,1977,FORD,FORD MUSTANG II
8.3,1979,FORD,FORD MUSTANG COBRA
10.7,1979,FORD,FORD MUSTANG 2.8L
11.7,1980,FORD,FORD MUSTANG
10.8,1980,FORD,FORD MUSTANG COBRA
9.6,1981,FORD,FORD MUSTANG M81 MCLAREN
6.8,1982,FORD,FORD MUSTANG GT 302 HIGH OUTPUT
8.0,1982,FORD,FORD MUSTANG GT
7.2,1983,FORD,FORD MUSTANG GT
7.5,1984,FORD,FORD MUSTANG SVO
6.8,1985,FORD,FORD MUSTANG SVO
6.3,1985,FORD,FORD MUSTANG GT
6.1,1989,FORD,FORD MUSTANG GT
6.3,1990,FORD,FORD MUSTANG LX
7.2,1991,FORD,FORD MUSTANG GT
6.2,1992,FORD,FORD MUSTANG LX
5.9,1993,FORD,FORD MUSTANG SVT COBRA
7.9,1993,FORD,FORD MUSTANG GT
1.9,1994,FORD,FORD SVT BOSS MUSTANG 10.0L CONCEPT
6.4,1994,FORD,FORD MUSTANG GT
9.9,1994,FORD,FORD MUSTANG
9.1,1994,FORD,FORD MUSTANG (MANUAL)
11.2,1994,FORD,FORD MUSTANG CONVERTIBLE
7.8,1994,FORD,FORD MUSTANG GT CONVERTIBLE
5.4,1995,FORD,STEEDA FORD MUSTANG GT
5.2,1995,FORD,FORD MUSTANG SVT COBRA R
5.0,1995,FORD,BAER RACING MUSTANG GT
5.9,1995,FORD,BBK PERFORMANCE MUSTANG GT
6.8,1995,FORD,FORD MUSTANG GTS
5.1,1995,FORD,KENNE-BELL STALKERTWO COBRA MUSTANG
5.7,1995,FORD,POWER HOUSE P-51 MUSTANG GT CONVERTIBLE
4.8,1995,FORD,VORTECH SUPERCHARGED MUSTANG GT
5.6,1996,FORD,FORD MUSTANG SVT COBRA CONVERTIBLE
5.5,1996,FORD,FORD MUSTANG SVT COBRA
6.7,1996,FORD,FORD MUSTANG GT
5.6,1996,FORD,RYTEK MUSTANG GT
5.2,1996,FORD,ALLEN ENGINE DEVELOPMENT MUSTANG GT
6.5,1997,FORD,FORD MUSTANG GT CONVERTIBLE
5.1,1997,FORD,VORTECH SUPERCHARGED COBRA MUSTANG
5.0,1997,FORD,FORD MUSTANG 1997 VORTECH SUPERCHARGED SVO GT MUSTANG CONVERTIBLE
6.0,1997,FORD,FORD MUSTANG SVO GT CONVERTIBLE
4.5,1998,FORD,KENNY BROWN 289RS COBRA MUSTANG
5.4,1998,FORD,FORD MUSTANG SVT COBRA
4.1,1998,FORD,STEEDA FORD MUSTANG Q
4.3,1998,FORD,FORD SVE SUPER STALLION MUSTANG
5.1,1998,FORD,ROUSH STAGE 3 MUSTANG
7.1,1999,FORD,FORD MUSTANG
6.0,1999,FORD,FORD MUSTANG SVT COBRA CONVERTIBLE
5.4,1999,FORD,FORD MUSTANG SVT COBRA
8.6,1999,FORD,FORD MUSTANG CONVERTIBLE
5.4,1999,FORD,FORD MUSTANG GT
6.1,1999,FORD,FORD MUSTANG GT CONVERTIBLE
4.5,2000,FORD,FORD MUSTANG SVT COBRA FR500
4.6,2000,FORD,FORD MUSTANG SVT COBRA R
5.3,2001,FORD,FORD MUSTANG SVT COBRA JET S/C
6.0,2001,FORD,FORD MUSTANG GT CONVERTIBLE
5.7,2001,FORD,FORD MUSTANG BULLITT
4.4,2001,FORD,FORD MUSTANG SVT COBRA COMPETITION
4.7,2001,FORD,ROUSH STAGE 3 MUSTANG
5.9,2002,FORD,FORD MUSTANG GT
8.5,2003,FORD,KENNY BROWN 3.8 SPECIAL MUSTANG
4.4,2003,FORD,FORD MUSTANG BOSS 351 V10 EXPERIMENTAL
4.7,2003,FORD,FORD MUSTANG SVT COBRA CONVERTIBLE
3.8,2003,FORD,VORTECH SUPERCHARGED MACH 1 MUSTANG
