0_60_time,year,manufacturer,model
7.2,2015,VOLKSWAGEN,VOLKSWAGEN PASSAT GTE ESTATE HYBRID
5.7,2016,VOLKSWAGEN,VOLKSWAGEN PASSAT V6 SEL PREMIUM
7.8,2016,VOLKSWAGEN,VOLKSWAGEN PASSAT SEL
8.0,2016,VOLKSWAGEN,VOLKSWAGEN PASSAT SEL PREMIUM
10.4,2016,VOLKSWAGEN,VOLKSWAGEN PASSAT 1.6 BLUEMOTION TDI
7.7,2017,VOLKSWAGEN,VOLKSWAGEN PASSAT SEL
5.8,2018,VOLKSWAGEN,VOLKSWAGEN PASSAT GT
8.4,2018,VOLKSWAGEN,VOLKSWAGEN PASSAT TSI R-LINE
8.1,2018,VOLKSWAGEN,VOLKSWAGEN PASSAT TSI SE
7.2,2019,VOLKSWAGEN,VOLKSWAGEN PASSAT GTE
7.8,2020,VOLKSWAGEN,VOLKSWAGEN PASSAT SE
6.1,2003,VOLKSWAGEN,VOLKSWAGEN PHAETON W12
5.5,2004,VOLKSWAGEN,VOLKSWAGEN PHAETON W12
6.5,2004,VOLKSWAGEN,VOLKSWAGEN PHAETON V8
6.5,2005,VOLKSWAGEN,VOLKSWAGEN PHAETON V8
8.1,2008,VOLKSWAGEN,VOLKSWAGEN PHAETON 3.0 TDI
8.3,2010,VOLKSWAGEN,VOLKSWAGEN PHAETON 3.6
8.0,2010,VOLKSWAGEN,VOLKSWAGEN PHAETON 3.0 TDI (SHORT WHEELBASE)
5.9,2011,VOLKSWAGEN,VOLKSWAGEN PHAETON W12
8.3,2015,VOLKSWAGEN,VOLKSWAGEN PHAETON 3.0 TDI
8.8,2005,VOLKSWAGEN,VOLKSWAGEN POLO GT TDI
12.4,2007,VOLKSWAGEN,VOLKSWAGEN POLO BLUEMOTION 1.4 TDI
9.3,2009,VOLKSWAGEN,VOLKSWAGEN POLO 1.2 TSI 5-DOOR
9.5,2009,VOLKSWAGEN,VOLKSWAGEN POLO COMFORTLINE 1.2 TSI
11.5,2010,VOLKSWAGEN,VOLKSWAGEN POLO 1.4
15.6,2010,VOLKSWAGEN,VOLKSWAGEN POLO 1.2 60 MODA 5-DOOR
11.8,2010,VOLKSWAGEN,VOLKSWAGEN POLO 1.2 TDI BLUEMOTION
6.7,2011,VOLKSWAGEN,VOLKSWAGEN POLO GTI
9.6,2013,VOLKSWAGEN,VOLKSWAGEN POLO 1.2 R-LINE
7.6,2013,VOLKSWAGEN,VOLKSWAGEN POLO BLUEGT
9.0,2015,VOLKSWAGEN,VOLKSWAGEN POLO 1.0 R-LINE
6.5,2015,VOLKSWAGEN,VOLKSWAGEN POLO GTI
12.5,2016,VOLKSWAGEN,VOLKSWAGEN POLO TDI
10.4,2018,VOLKSWAGEN,VOLKSWAGEN POLO 1.0 TSI TURBO
6.5,2019,VOLKSWAGEN,VOLKSWAGEN POLO GTI
9.6,2020,VOLKSWAGEN,VOLKSWAGEN POLO 1.0 TSI TURBO
12.8,1983,VOLKSWAGEN,VOLKSWAGEN QUANTUM GL SEDAN
12.3,1983,VOLKSWAGEN,VOLKSWAGEN QUANTUM GL5 SEDAN
9.6,1986,VOLKSWAGEN,VOLKSWAGEN QUANTUM SYNCRO STATION WAGON
13.1,1975,VOLKSWAGEN,VOLKSWAGEN RABBIT 3-DOOR (PERFORMANCE PACKAGE)
10.8,1976,VOLKSWAGEN,VOLKSWAGEN RABBIT
16.8,1977,VOLKSWAGEN,VOLKSWAGEN RABBIT DIESEL (PERFORMANCE PACKAGE)
12.8,1980,VOLKSWAGEN,VOLKSWAGEN RABBIT CONVERTIBLE
22.9,1980,VOLKSWAGEN,VOLKSWAGEN RABBIT DIESEL DELUXE
12.1,1980,VOLKSWAGEN,VOLKSWAGEN RABBIT 3-DOOR
12.6,1981,VOLKSWAGEN,VOLKSWAGEN RABBIT
13.9,1981,VOLKSWAGEN,VOLKSWAGEN RABBIT CONVERTIBLE
11.7,1982,VOLKSWAGEN,VOLKSWAGEN RABBIT S 3-DOOR
9.7,1983,VOLKSWAGEN,VOLKSWAGEN RABBIT GTI 3-DOOR
8.1,2007,VOLKSWAGEN,VOLKSWAGEN RABBIT (MANUAL)
8.8,2007,VOLKSWAGEN,VOLKSWAGEN RABBIT
7.6,2008,VOLKSWAGEN,VOLKSWAGEN RABBIT S 3-DOOR
9.4,2009,VOLKSWAGEN,VOLKSWAGEN ROUTAN SE
8.1,2010,VOLKSWAGEN,VOLKSWAGEN ROUTAN SEL
11.9,1975,VOLKSWAGEN,VOLKSWAGEN SCIROCCO
10.5,1977,VOLKSWAGEN,VOLKSWAGEN SUPER SCIROCCO
12.2,1977,VOLKSWAGEN,VOLKSWAGEN SCIROCCO
11.2,1979,VOLKSWAGEN,VOLKSWAGEN SCIROCCO LE
11.1,1980,VOLKSWAGEN,VOLKSWAGEN SCIROCCO
10.7,1983,VOLKSWAGEN,VOLKSWAGEN SCIROCCO
7.7,1983,VOLKSWAGEN,CALLAWAY VOLKSWAGEN SCIROCCO TURBO
7.8,1986,VOLKSWAGEN,VOLKSWAGEN SCIROCCO 16V
7.0,2008,VOLKSWAGEN,VOLKSWAGEN SCIROCCO GT
7.7,2009,VOLKSWAGEN,VOLKSWAGEN SCIROCCO 1.4 TSI
5.8,2010,VOLKSWAGEN,VOLKSWAGEN SCIROCCO R (MANUAL)
5.1,2013,VOLKSWAGEN,VOLKSWAGEN SCIROCCO R
7.2,2015,VOLKSWAGEN,VOLKSWAGEN SCIROCCO 2.0 TDI R-LINE 184
6.3,2015,VOLKSWAGEN,VOLKSWAGEN SCIROCCO 2.0 TSI 220 R-LINE
6.3,2016,VOLKSWAGEN,VOLKSWAGEN SCIROCCO GTS
5.3,2017,VOLKSWAGEN,VOLKSWAGEN SCIROCCO R
11.5,2009,VOLKSWAGEN,VOLKSWAGEN SHARAN BLUEMOTION
10.6,2010,VOLKSWAGEN,VOLKSWAGEN SHARAN 2.0 TDI 140 PS SE
10.5,2011,VOLKSWAGEN,VOLKSWAGEN SHARAN 2.0 TDI
8.6,2016,VOLKSWAGEN,VOLKSWAGEN SHARAN SE 2.0 TDI 184 SCR
9.9,2019,VOLKSWAGEN,VOLKSWAGEN T-CROSS DIESEL
4.8,2020,VOLKSWAGEN,VOLKSWAGEN T-ROC R
7.5,2022,VOLKSWAGEN,VOLKSWAGEN TAOS SEL
10.2,2007,VOLKSWAGEN,VOLKSWAGEN TIGUAN 2.0L TDI
7.3,2009,VOLKSWAGEN,VOLKSWAGEN TIGUAN S
7.9,2009,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL 4MOTION
7.7,2009,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL
9.5,2012,VOLKSWAGEN,VOLKSWAGEN TIGUAN 2.0L TDI
7.8,2012,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL 4MOTION
7.4,2012,VOLKSWAGEN,VOLKSWAGEN TIGUAN SE
7.7,2013,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL 4MOTION
7.4,2014,VOLKSWAGEN,VOLKSWAGEN TIGUAN TDI 4MOTION
7.7,2015,VOLKSWAGEN,VOLKSWAGEN TIGUAN R-LINE
9.0,2016,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL 2.0 TDI 4MOTION
6.3,2017,VOLKSWAGEN,VOLKSWAGEN TIGUAN 2.0 BITDI SEL 4MOTION
7.5,2017,VOLKSWAGEN,VOLKSWAGEN TIGUAN
8.9,2018,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL 4MOTION
8.8,2018,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL PREMIUM 4MOTION
8.2,2018,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL PREMIUM
8.8,2018,VOLKSWAGEN,VOLKSWAGEN TIGUAN SE
9.7,2019,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL PREMIUM R-LINE 4MOTION
8.3,2020,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL 4MOTION
9.1,2022,VOLKSWAGEN,VOLKSWAGEN TIGUAN SEL R-LINE 4MOTION
7.6,2004,VOLKSWAGEN,VOLKSWAGEN TOUAREG V8
6.2,2004,VOLKSWAGEN,VOLKSWAGEN TOUAREG V10 TDI
9.6,2005,VOLKSWAGEN,VOLKSWAGEN TOUAREG V6
7.6,2007,VOLKSWAGEN,VOLKSWAGEN TOUAREG V6
6.2,2007,VOLKSWAGEN,VOLKSWAGEN TOUAREG V10 TDI
6.5,2008,VOLKSWAGEN,VOLKSWAGEN TOUAREG R50
6.9,2008,VOLKSWAGEN,VOLKSWAGEN TOUAREG V8
7.8,2009,VOLKSWAGEN,VOLKSWAGEN TOUAREG V6 TDI
6.8,2011,VOLKSWAGEN,VOLKSWAGEN TOUAREG TDI
5.8,2011,VOLKSWAGEN,VOLKSWAGEN TOUAREG HYBRID
6.9,2012,VOLKSWAGEN,VOLKSWAGEN TOUAREG TDI
6.9,2013,VOLKSWAGEN,VOLKSWAGEN TOUAREG TDI EXECUTIVE
6.9,2015,VOLKSWAGEN,VOLKSWAGEN TOUAREG TDI
7.8,2016,VOLKSWAGEN,VOLKSWAGEN TOUAREG V6 LUX
5.9,2019,VOLKSWAGEN,VOLKSWAGEN TOUAREG 3.0 TDI
12.8,2006,VOLKSWAGEN,VOLKSWAGEN TOURAN 1.9 TDI
9.5,2007,VOLKSWAGEN,VOLKSWAGEN TOURAN 1.4 TSI
9.6,2010,VOLKSWAGEN,VOLKSWAGEN TOURAN SE 2.0 TDI
12.4,2011,VOLKSWAGEN,VOLKSWAGEN TOURAN SE 1.6 TDI
11.5,2015,VOLKSWAGEN,VOLKSWAGEN TOURAN 1.6 TDI SE
9.0,2016,VOLKSWAGEN,VOLKSWAGEN TOURAN 2.0 TDI R-LINE
8.3,2012,VOLKSWAGEN,VOLKSWAGEN UP GT
12.0,2013,VOLKSWAGEN,VOLKSWAGEN E-UP
12.2,2013,VOLKSWAGEN,VOLKSWAGEN UP (60 HP ENGINE)
13.4,2013,VOLKSWAGEN,VOLKSWAGEN UP (75 HP ENGINE)
15.8,2013,VOLKSWAGEN,VOLKSWAGEN ECO UP
12.8,2015,VOLKSWAGEN,VOLKSWAGEN CLUB UP 1.0 75
9.6,2016,VOLKSWAGEN,VOLKSWAGEN UP BEATS 1.0 90
12.0,2017,VOLKSWAGEN,VOLKSWAGEN E-UP
8.5,2019,VOLKSWAGEN,VOLKSWAGEN UP GTI
21.2,1980,VOLKSWAGEN,VOLKSWAGEN VANAGON
17.9,1980,VOLKSWAGEN,VOLKSWAGEN VANAGON L
16.5,1986,VOLKSWAGEN,VOLKSWAGEN VANAGON GL SYNCRO 4X4
17.6,1972,VOLKSWAGEN,VOLKSWAGEN WAGON
12.3,2014,VOLKSWAGEN,VOLKSWAGEN XL1 DIESEL PLUG-IN HYBRID
